-0.187167,-0.470461,0.030641,0.186348,-0.054238,-0.846132,-0.671053,-0.000474,5.962221,-4.055424,2.928146,-1.021350,0.000000
-0.187157,-0.470400,0.030638,0.186330,-0.064285,-0.840194,-0.666951,-0.000479,5.963237,-4.053877,2.929321,-1.019962,0.000000
-0.187146,-0.470335,0.030636,0.186313,-0.074620,-0.833871,-0.662943,-0.000483,5.964294,-4.052235,2.930555,-1.018495,0.000000
-0.187134,-0.470267,0.030634,0.186296,-0.085250,-0.827146,-0.659043,-0.000486,5.965399,-4.050491,2.931851,-1.016944,0.000000
-0.187122,-0.470194,0.030632,0.186278,-0.096181,-0.819998,-0.655264,-0.000489,5.966556,-4.048641,2.933217,-1.015302,0.000000
-0.187108,-0.470118,0.030630,0.186260,-0.107420,-0.812406,-0.651619,-0.000491,5.967773,-4.046678,2.934658,-1.013563,0.000000
-0.187093,-0.470037,0.030628,0.186242,-0.118973,-0.804350,-0.648124,-0.000493,5.969055,-4.044594,2.936181,-1.011720,0.000000
-0.187077,-0.469951,0.030626,0.186223,-0.130850,-0.795805,-0.644795,-0.000495,5.970409,-4.042382,2.937793,-1.009766,0.000000
-0.187060,-0.469860,0.030624,0.186204,-0.143056,-0.786748,-0.641647,-0.000497,5.971842,-4.040032,2.939502,-1.007691,0.000000
-0.187042,-0.469763,0.030623,0.186183,-0.155601,-0.777153,-0.638699,-0.000498,5.973362,-4.037533,2.941316,-1.005487,0.000000
-0.187022,-0.469660,0.030621,0.186162,-0.168493,-0.766993,-0.635968,-0.000499,5.974976,-4.034874,2.943244,-1.003142,0.000000
-0.187002,-0.469550,0.030619,0.186140,-0.181742,-0.756239,-0.633474,-0.000500,5.976695,-4.032042,2.945298,-1.000644,0.000000
-0.186980,-0.469433,0.030617,0.186117,-0.195358,-0.744860,-0.631239,-0.000501,5.978528,-4.029021,2.947488,-0.997980,0.000000
-0.186956,-0.469309,0.030615,0.186092,-0.209351,-0.732823,-0.629283,-0.000501,5.980487,-4.025794,2.949828,-0.995135,0.000000
-0.186931,-0.469175,0.030612,0.186066,-0.223733,-0.720093,-0.627631,-0.000502,5.982584,-4.022342,2.952332,-0.992090,0.000000
-0.186904,-0.469032,0.030610,0.186039,-0.238517,-0.706633,-0.626309,-0.000502,5.984833,-4.018643,2.955018,-0.988827,0.000000
-0.186875,-0.468878,0.030607,0.186009,-0.253716,-0.692400,-0.625343,-0.000503,5.987251,-4.014672,2.957902,-0.985323,0.000000
-0.186844,-0.468712,0.030604,0.185978,-0.269345,-0.677351,-0.624763,-0.000503,5.989856,-4.010400,2.961009,-0.981553,0.000000
-0.186811,-0.468533,0.030600,0.185944,-0.285420,-0.661437,-0.624603,-0.000503,5.992669,-4.005794,2.964361,-0.977486,0.000000
